pokemon_name,pokemon_type,damage_from,from_type
caterpie,bug,1,grass
caterpie,bug,1,ground
caterpie,bug,2,rock
celebi,grass,2,bug
celebi,grass,1,electric
celebi,grass,2,fire
celebi,grass,2,flying
celebi,grass,1,grass
celebi,grass,1,ground
celebi,grass,2,ice
celebi,grass,2,poison
celebi,grass,1,water
celebi,psychic,2,bug
celebi,psychic,2,dark
celebi,psychic,1,fighting
celebi,psychic,2,ghost
celebi,psychic,1,psychic
chandelure,fire,1,bug
chandelure,fire,1,fairy
chandelure,fire,1,fire
chandelure,fire,1,grass
chandelure,fire,2,ground
chandelure,fire,1,ice
chandelure,fire,2,rock
chandelure,fire,1,steel
chandelure,fire,2,water
chandelure,ghost,1,bug
chandelure,ghost,2,dark
chandelure,ghost,0,fighting
chandelure,ghost,2,ghost
chandelure,ghost,0,normal
chandelure,ghost,1,poison
chansey,normal,2,fighting
chansey,normal,0,ghost
charizard,fire,1,bug
charizard,fire,1,fairy
charizard,fire,1,fire
charizard,fire,1,grass
charizard,fire,2,ground
charizard,fire,1,ice
charizard,fire,2,rock
charizard,fire,1,steel
charizard,fire,2,water
charizard,flying,1,bug
charizard,flying,2,electric
charizard,flying,1,fighting
charizard,flying,1,grass
charizard,flying,0,ground
charizard,flying,2,ice
charizard,flying,2,rock
charizard-mega-x,dragon,2,dragon
charizard-mega-x,dragon,1,electric
charizard-mega-x,dragon,2,fairy
charizard-mega-x,dragon,1,fire
charizard-mega-x,dragon,1,grass
charizard-mega-x,dragon,2,ice
charizard-mega-x,dragon,1,water
charizard-mega-x,fire,1,bug
charizard-mega-x,fire,1,fairy
charizard-mega-x,fire,1,fire
charizard-mega-x,fire,1,grass
charizard-mega-x,fire,2,ground
charizard-mega-x,fire,1,ice
charizard-mega-x,fire,2,rock
charizard-mega-x,fire,1,steel
charizard-mega-x,fire,2,water
charizard-mega-y,fire,1,bug
charizard-mega-y,fire,1,fairy
charizard-mega-y,fire,1,fire
charizard-mega-y,fire,1,grass
charizard-mega-y,fire,2,ground
charizard-mega-y,fire,1,ice
charizard-mega-y,fire,2,rock
charizard-mega-y,fire,1,steel
charizard-mega-y,fire,2,water
charizard-mega-y,flying,1,bug
charizard-mega-y,flying,2,electric
charizard-mega-y,flying,1,fighting
charizard-mega-y,flying,1,grass
charizard-mega-y,flying,0,ground
charizard-mega-y,flying,2,ice
charizard-mega-y,flying,2,rock
charmander,fire,1,bug
charmander,fire,1,fairy
charmander,fire,1,fire
charmander,fire,1,grass
charmander,fire,2,ground
charmander,fire,1,ice
charmander,fire,2,rock
charmander,fire,1,steel
charmander,fire,2,water
charmeleon,fire,1,bug
charmeleon,fire,1,fairy
charmeleon,fire,1,fire
charmeleon,fire,1,grass
charmeleon,fire,2,ground
charmeleon,fire,1,ice
charmeleon,fire,2,rock
charmeleon,fire,1,steel
charmeleon,fire,2,water
chatot,flying,1,bug
chatot,flying,2,electric
chatot,flying,1,fighting
chatot,flying,1,grass
chatot,flying,0,ground
chatot,flying,2,ice
chatot,flying,2,rock
chatot,normal,2,fighting
chatot,normal,0,ghost
cherrim,grass,2,bug
cherrim,grass,1,electric
cherrim,grass,2,fire
cherrim,grass,2,flying
cherrim,grass,1,grass
cherrim,grass,1,ground
cherrim,grass,2,ice
cherrim,grass,2,poison
cherrim,grass,1,water
cherubi,grass,2,bug
cherubi,grass,1,electric
cherubi,grass,2,fire
cherubi,grass,2,flying
cherubi,grass,1,grass
cherubi,grass,1,ground
cherubi,grass,2,ice
cherubi,grass,2,poison
cherubi,grass,1,water
chesnaught,fighting,1,bug
chesnaught,fighting,1,dark
chesnaught,fighting,2,fairy
chesnaught,fighting,2,flying
chesnaught,fighting,2,psychic
chesnaught,fighting,1,rock
chesnaught,grass,2,bug
chesnaught,grass,1,electric
chesnaught,grass,2,fire
chesnaught,grass,2,flying
chesnaught,grass,1,grass
chesnaught,grass,1,ground
chesnaught,grass,2,ice
chesnaught,grass,2,poison
chesnaught,grass,1,water
chespin,grass,2,bug
chespin,grass,1,electric
chespin,grass,2,fire
chespin,grass,2,flying
chespin,grass,1,grass
chespin,grass,1,ground
chespin,grass,2,ice
chespin,grass,2,poison
chespin,grass,1,water
chikorita,grass,2,bug
chikorita,grass,1,electric
chikorita,grass,2,fire
chikorita,grass,2,flying
chikorita,grass,1,grass
chikorita,grass,1,ground
chikorita,grass,2,ice
chikorita,grass,2,poison
chikorita,grass,1,water
chimchar,fire,1,bug
chimchar,fire,1,fairy
chimchar,fire,1,fire
chimchar,fire,1,grass
chimchar,fire,2,ground
chimchar,fire,1,ice
chimchar,fire,2,rock
chimchar,fire,1,steel
chimchar,fire,2,water
chimecho,psychic,2,bug
chimecho,psychic,2,dark
chimecho,psychic,1,fighting
chimecho,psychic,2,ghost
chimecho,psychic,1,psychic
chinchou,electric,1,electric
chinchou,electric,1,flying
chinchou,electric,2,ground
chinchou,electric,1,steel
chinchou,water,2,electric
chinchou,water,1,fire
chinchou,water,2,grass
chinchou,water,1,ice
chinchou,water,1,steel
chinchou,water,1,water
chingling,psychic,2,bug
chingling,psychic,2,dark
chingling,psychic,1,fighting
chingling,psychic,2,ghost
chingling,psychic,1,psychic
cinccino,normal,2,fighting
cinccino,normal,0,ghost
clamperl,water,2,electric
clamperl,water,1,fire
clamperl,water,2,grass
clamperl,water,1,ice
clamperl,water,1,steel
clamperl,water,1,water
clauncher,water,2,electric
clauncher,water,1,fire
clauncher,water,2,grass
clauncher,water,1,ice
clauncher,water,1,steel
clauncher,water,1,water
clawitzer,water,2,electric
clawitzer,water,1,fire
clawitzer,water,2,grass
clawitzer,water,1,ice
clawitzer,water,1,steel
clawitzer,water,1,water
claydol,ground,0,electric
claydol,ground,2,grass
claydol,ground,2,ice
claydol,ground,1,poison
claydol,ground,1,rock
claydol,ground,2,water
claydol,psychic,2,bug
claydol,psychic,2,dark
claydol,psychic,1,fighting
claydol,psychic,2,ghost
claydol,psychic,1,psychic
clefable,fairy,1,bug
clefable,fairy,1,dark
clefable,fairy,0,dragon
clefable,fairy,1,fighting
clefable,fairy,2,poison
clefable,fairy,2,steel
clefairy,fairy,1,bug
clefairy,fairy,1,dark
clefairy,fairy,0,dragon
clefairy,fairy,1,fighting
clefairy,fairy,2,poison
clefairy,fairy,2,steel
cleffa,fairy,1,bug
cleffa,fairy,1,dark
cleffa,fairy,0,dragon
cleffa,fairy,1,fighting
cleffa,fairy,2,poison
cleffa,fairy,2,steel
cloyster,ice,2,fighting
cloyster,ice,2,fire
cloyster,ice,1,ice
cloyster,ice,2,rock
cloyster,ice,2,steel
cloyster,water,2,electric
cloyster,water,1,fire
cloyster,water,2,grass
cloyster,water,1,ice
cloyster,water,1,steel
cloyster,water,1,water
cobalion,fighting,1,bug
cobalion,fighting,1,dark
cobalion,fighting,2,fairy
cobalion,fighting,2,flying
cobalion,fighting,2,psychic
cobalion,fighting,1,rock
cobalion,steel,1,bug
cobalion,steel,1,dragon
cobalion,steel,1,fairy
cobalion,steel,2,fighting
cobalion,steel,2,fire
cobalion,steel,1,flying
cobalion,steel,1,grass
cobalion,steel,2,ground
cobalion,steel,1,ice
cobalion,steel,1,normal
cobalion,steel,0,poison
cobalion,steel,1,psychic
cobalion,steel,1,rock
cobalion,steel,1,steel
cofagrigus,ghost,1,bug
cofagrigus,ghost,2,dark
cofagrigus,ghost,0,fighting
cofagrigus,ghost,2,ghost
cofagrigus,ghost,0,normal
cofagrigus,ghost,1,poison
combee,bug,1,fighting
combee,bug,2,fire
combee,bug,2,flying
combee,bug,1,grass
combee,bug,1,ground
combee,bug,2,rock
combee,flying,1,bug
combee,flying,2,electric
combee,flying,1,fighting
combee,flying,1,grass
combee,flying,0,ground
combee,flying,2,ice
combee,flying,2,rock
combusken,fighting,1,bug
combusken,fighting,1,dark
combusken,fighting,2,fairy
combusken,fighting,2,flying
combusken,fighting,2,psychic
combusken,fighting,1,rock
combusken,fire,1,bug
combusken,fire,1,fairy
combusken,fire,1,fire
combusken,fire,1,grass
combusken,fire,2,ground
combusken,fire,1,ice
combusken,fire,2,rock
combusken,fire,1,steel
combusken,fire,2,water
conkeldurr,fighting,1,bug
conkeldurr,fighting,1,dark
conkeldurr,fighting,2,fairy
conkeldurr,fighting,2,flying
conkeldurr,fighting,2,psychic
conkeldurr,fighting,1,rock
corphish,water,2,electric
corphish,water,1,fire
corphish,water,2,grass
corphish,water,1,ice
corphish,water,1,steel
corphish,water,1,water
corsola,rock,2,fighting
corsola,rock,1,fire
corsola,rock,1,flying
corsola,rock,2,grass
corsola,rock,2,ground
corsola,rock,1,normal
corsola,rock,1,poison
corsola,rock,2,steel
corsola,rock,2,water
corsola,water,2,electric
corsola,water,1,fire
corsola,water,2,grass
corsola,water,1,ice
corsola,water,1,steel
corsola,water,1,water
cottonee,fairy,1,bug
cottonee,fairy,1,dark
cottonee,fairy,0,dragon
cottonee,fairy,1,fighting
cottonee,fairy,2,poison
cottonee,fairy,2,steel
cottonee,grass,2,bug
cottonee,grass,1,electric
cottonee,grass,2,fire
cottonee,grass,2,flying
cottonee,grass,1,grass
cottonee,grass,1,ground
cottonee,grass,2,ice
cottonee,grass,2,poison
cottonee,grass,1,water
cradily,grass,2,bug
cradily,grass,1,electric
cradily,grass,2,fire
cradily,grass,2,flying
cradily,grass,1,grass
cradily,grass,1,ground
cradily,grass,2,ice
cradily,grass,2,poison
cradily,grass,1,water
cradily,rock,2,fighting
cradily,rock,1,fire
cradily,rock,1,flying
cradily,rock,2,grass
cradily,rock,2,ground
cradily,rock,1,normal
cradily,rock,1,poison
cradily,rock,2,steel
cradily,rock,2,water
cranidos,rock,2,fighting
cranidos,rock,1,fire
cranidos,rock,1,flying
cranidos,rock,2,grass
cranidos,rock,2,ground
cranidos,rock,1,normal
cranidos,rock,1,poison
cranidos,rock,2,steel
cranidos,rock,2,water
crawdaunt,dark,2,bug
crawdaunt,dark,1,dark
crawdaunt,dark,2,fairy
crawdaunt,dark,2,fighting
crawdaunt,dark,1,ghost
crawdaunt,dark,0,psychic
crawdaunt,water,2,electric
crawdaunt,water,1,fire
crawdaunt,water,2,grass
crawdaunt,water,1,ice
crawdaunt,water,1,steel
crawdaunt,water,1,water
cresselia,psychic,2,bug
cresselia,psychic,2,dark
cresselia,psychic,1,fighting
cresselia,psychic,2,ghost
cresselia,psychic,1,psychic
croagunk,fighting,1,bug
croagunk,fighting,1,dark
croagunk,fighting,2,fairy
croagunk,fighting,2,flying
croagunk,fighting,2,psychic
croagunk,fighting,1,rock
croagunk,poison,1,bug
croagunk,poison,1,fairy
croagunk,poison,1,fighting
croagunk,poison,1,grass
croagunk,poison,2,ground
croagunk,poison,1,poison
croagunk,poison,2,psychic
crobat,flying,1,bug
crobat,flying,2,electric
crobat,flying,1,fighting
crobat,flying,1,grass
crobat,flying,0,ground
crobat,flying,2,ice
crobat,flying,2,rock
crobat,poison,1,bug
crobat,poison,1,fairy
crobat,poison,1,fighting
crobat,poison,1,grass
crobat,poison,2,ground
crobat,poison,1,poison
crobat,poison,2,psychic
croconaw,water,2,electric
croconaw,water,1,fire
croconaw,water,2,grass
croconaw,water,1,ice
croconaw,water,1,steel
croconaw,water,1,water
crustle,bug,1,fighting
crustle,bug,2,fire
crustle,bug,2,flying
crustle,bug,1,grass
crustle,bug,1,ground
crustle,bug,2,rock
crustle,rock,2,fighting
crustle,rock,1,fire
crustle,rock,1,flying
crustle,rock,2,grass
crustle,rock,2,ground
crustle,rock,1,normal
crustle,rock,1,poison
crustle,rock,2,steel
crustle,rock,2,water
cryogonal,ice,2,fighting
cryogonal,ice,2,fire
cryogonal,ice,1,ice
cryogonal,ice,2,rock
cryogonal,ice,2,steel
cubchoo,ice,2,fighting
cubchoo,ice,2,fire
cubchoo,ice,1,ice
cubchoo,ice,2,rock
cubchoo,ice,2,steel
cubone,ground,0,electric
cubone,ground,2,grass
cubone,ground,2,ice
cubone,ground,1,poison
cubone,ground,1,rock
cubone,ground,2,water
cyndaquil,fire,1,bug
cyndaquil,fire,1,fairy
cyndaquil,fire,1,fire
cyndaquil,fire,1,grass
cyndaquil,fire,2,ground
cyndaquil,fire,1,ice
cyndaquil,fire,2,rock
cyndaquil,fire,1,steel
cyndaquil,fire,2,water
darkrai,dark,2,bug
darkrai,dark,1,dark
darkrai,dark,2,fairy
darkrai,dark,2,fighting
darkrai,dark,1,ghost
darkrai,dark,0,psychic
darmanitan-standard,fire,1,bug
darmanitan-standard,fire,1,fairy
darmanitan-standard,fire,1,fire
darmanitan-standard,fire,1,grass
darmanitan-standard,fire,2,ground
darmanitan-standard,fire,1,ice
darmanitan-standard,fire,2,rock
darmanitan-standard,fire,1,steel
darmanitan-standard,fire,2,water
darmanitan-zen,fire,1,bug
darmanitan-zen,fire,1,fairy
darmanitan-zen,fire,1,fire
darmanitan-zen,fire,1,grass
darmanitan-zen,fire,2,ground
darmanitan-zen,fire,1,ice
darmanitan-zen,fire,2,rock
darmanitan-zen,fire,1,steel
darmanitan-zen,fire,2,water
darmanitan-zen,psychic,2,bug
darmanitan-zen,psychic,2,dark
darmanitan-zen,psychic,1,fighting
darmanitan-zen,psychic,2,ghost
darmanitan-zen,psychic,1,psychic
darumaka,fire,1,bug
darumaka,fire,1,fairy
darumaka,fire,1,fire
darumaka,fire,1,grass
darumaka,fire,2,ground
darumaka,fire,1,ice
darumaka,fire,2,rock
darumaka,fire,1,steel
darumaka,fire,2,water
dedenne,electric,1,electric
dedenne,electric,1,flying
dedenne,electric,2,ground
dedenne,electric,1,steel
dedenne,fairy,1,bug
dedenne,fairy,1,dark
dedenne,fairy,0,dragon
dedenne,fairy,1,fighting
dedenne,fairy,2,poison
dedenne,fairy,2,steel
deerling,grass,2,bug
deerling,grass,1,electric
deerling,grass,2,fire
deerling,grass,2,flying
deerling,grass,1,grass
deerling,grass,1,ground
deerling,grass,2,ice
deerling,grass,2,poison
deerling,grass,1,water
deerling,normal,2,fighting
deerling,normal,0,ghost
deino,dark,2,bug
deino,dark,1,dark
deino,dark,2,fairy
deino,dark,2,fighting
deino,dark,1,ghost
deino,dark,0,psychic
deino,dragon,2,dragon
deino,dragon,1,electric
deino,dragon,2,fairy
deino,dragon,1,fire
deino,dragon,1,grass
deino,dragon,2,ice
deino,dragon,1,water
delcatty,normal,2,fighting
delcatty,normal,0,ghost
delibird,flying,1,bug
delibird,flying,2,electric
delibird,flying,1,fighting
delibird,flying,1,grass
delibird,flying,0,ground
delibird,flying,2,ice
delibird,flying,2,rock
delibird,ice,2,fighting
delibird,ice,2,fire
delibird,ice,1,ice
delibird,ice,2,rock
delibird,ice,2,steel
delphox,fire,1,bug
delphox,fire,1,fairy
delphox,fire,1,fire
delphox,fire,1,grass
delphox,fire,2,ground
delphox,fire,1,ice
delphox,fire,2,rock
delphox,fire,1,steel
delphox,fire,2,water
delphox,psychic,2,bug
delphox,psychic,2,dark
delphox,psychic,1,fighting
delphox,psychic,2,ghost
delphox,psychic,1,psychic
deoxys-attack,psychic,2,bug
deoxys-attack,psychic,2,dark
deoxys-attack,psychic,1,fighting
deoxys-attack,psychic,2,ghost
deoxys-attack,psychic,1,psychic
deoxys-defense,psychic,2,bug
deoxys-defense,psychic,2,dark
deoxys-defense,psychic,1,fighting
deoxys-defense,psychic,2,ghost
deoxys-defense,psychic,1,psychic
deoxys-normal,psychic,2,bug
deoxys-normal,psychic,2,dark
deoxys-normal,psychic,1,fighting
deoxys-normal,psychic,2,ghost
deoxys-normal,psychic,1,psychic
deoxys-speed,psychic,2,bug
deoxys-speed,psychic,2,dark
deoxys-speed,psychic,1,fighting
deoxys-speed,psychic,2,ghost
deoxys-speed,psychic,1,psychic
dewgong,ice,2,fighting
dewgong,ice,2,fire
dewgong,ice,1,ice
dewgong,ice,2,rock
dewgong,ice,2,steel
dewgong,water,2,electric
dewgong,water,1,fire
dewgong,water,2,grass
dewgong,water,1,ice
dewgong,water,1,steel
dewgong,water,1,water
dewott,water,2,electric
dewott,water,1,fire
dewott,water,2,grass
dewott,water,1,ice
dewott,water,1,steel
dewott,water,1,water
dialga,dragon,2,dragon
dialga,dragon,1,electric
dialga,dragon,2,fairy
dialga,dragon,1,fire
dialga,dragon,1,grass
dialga,dragon,2,ice
dialga,dragon,1,water
dialga,steel,1,bug
dialga,steel,1,dragon
dialga,steel,1,fairy
dialga,steel,2,fighting
dialga,steel,2,fire
dialga,steel,1,flying
dialga,steel,1,grass
dialga,steel,2,ground
dialga,steel,1,ice
dialga,steel,1,normal
dialga,steel,0,poison
dialga,steel,1,psychic
dialga,steel,1,rock
dialga,steel,1,steel
diancie,fairy,1,bug
diancie,fairy,1,dark
diancie,fairy,0,dragon
diancie,fairy,1,fighting
diancie,fairy,2,poison
diancie,fairy,2,steel
diancie,rock,2,fighting
diancie,rock,1,fire
diancie,rock,1,flying
diancie,rock,2,grass
diancie,rock,2,ground
diancie,rock,1,normal
diancie,rock,1,poison
diancie,rock,2,steel
diancie,rock,2,water
diancie-mega,fairy,1,bug
diancie-mega,fairy,1,dark
diancie-mega,fairy,0,dragon
diancie-mega,fairy,1,fighting
diancie-mega,fairy,2,poison
diancie-mega,fairy,2,steel
diancie-mega,rock,2,fighting
diancie-mega,rock,1,fire
diancie-mega,rock,1,flying
diancie-mega,rock,2,grass
diancie-mega,rock,2,ground
diancie-mega,rock,1,normal
diancie-mega,rock,1,poison
diancie-mega,rock,2,steel
diancie-mega,rock,2,water
diggersby,ground,0,electric
diggersby,ground,2,grass
diggersby,ground,2,ice
diggersby,ground,1,poison
diggersby,ground,1,rock
diggersby,ground,2,water
diggersby,normal,2,fighting
diggersby,normal,0,ghost
diglett,ground,0,electric
diglett,ground,2,grass
diglett,ground,2,ice
diglett,ground,1,poison
diglett,ground,1,rock
diglett,ground,2,water
diglett-alola,ground,0,electric
diglett-alola,ground,2,grass
diglett-alola,ground,2,ice
diglett-alola,ground,1,poison
diglett-alola,ground,1,rock
diglett-alola,ground,2,water
diglett-alola,steel,1,bug
diglett-alola,steel,1,dragon
diglett-alola,steel,1,fairy
diglett-alola,steel,2,fighting
diglett-alola,steel,2,fire
diglett-alola,steel,1,flying
diglett-alola,steel,1,grass
diglett-alola,steel,2,ground
diglett-alola,steel,1,ice
diglett-alola,steel,1,normal
diglett-alola,steel,0,poison
diglett-alola,steel,1,psychic
diglett-alola,steel,1,rock
diglett-alola,steel,1,steel
ditto,normal,2,fighting
ditto,normal,0,ghost
dodrio,flying,1,bug
dodrio,flying,2,electric
dodrio,flying,1,fighting
dodrio,flying,1,grass
dodrio,flying,0,ground
dodrio,flying,2,ice
dodrio,flying,2,rock
dodrio,normal,2,fighting
dodrio,normal,0,ghost
doduo,flying,1,bug
doduo,flying,2,electric
doduo,flying,1,fighting
doduo,flying,1,grass
doduo,flying,0,ground
doduo,flying,2,ice
doduo,flying,2,rock
doduo,normal,2,fighting
doduo,normal,0,ghost
donphan,ground,0,electric
donphan,ground,2,grass
donphan,ground,2,ice
donphan,ground,1,poison
donphan,ground,1,rock
donphan,ground,2,water
doublade,ghost,1,bug
doublade,ghost,2,dark
doublade,ghost,0,fighting
doublade,ghost,2,ghost
doublade,ghost,0,normal
doublade,ghost,1,poison
doublade,steel,1,bug
doublade,steel,1,dragon
doublade,steel,1,fairy
doublade,steel,2,fighting
doublade,steel,2,fire
doublade,steel,1,flying
doublade,steel,1,grass
doublade,steel,2,ground
doublade,steel,1,ice
doublade,steel,1,normal
doublade,steel,0,poison
doublade,steel,1,psychic
doublade,steel,1,rock
doublade,steel,1,steel
dragalge,dragon,2,dragon
dragalge,dragon,1,electric
dragalge,dragon,2,fairy
dragalge,dragon,1,fire
dragalge,dragon,1,grass
dragalge,dragon,2,ice
dragalge,dragon,1,water
dragalge,poison,1,bug
dragalge,poison,1,fairy
dragalge,poison,1,fighting
dragalge,poison,1,grass
dragalge,poison,2,ground
dragalge,poison,1,poison
dragalge,poison,2,psychic
dragonair,dragon,2,dragon
dragonair,dragon,1,electric
dragonair,dragon,2,fairy
dragonair,dragon,1,fire
dragonair,dragon,1,grass
dragonair,dragon,2,ice
dragonair,dragon,1,water
dragonite,dragon,2,dragon
dragonite,dragon,1,electric
dragonite,dragon,2,fairy
dragonite,dragon,1,fire
dragonite,dragon,1,grass
dragonite,dragon,2,ice
dragonite,dragon,1,water
dragonite,flying,1,bug
dragonite,flying,2,electric
dragonite,flying,1,fighting
dragonite,flying,1,grass
dragonite,flying,0,ground
dragonite,flying,2,ice
dragonite,flying,2,rock
drapion,dark,2,bug
drapion,dark,1,dark
drapion,dark,2,fairy
drapion,dark,2,fighting
drapion,dark,1,ghost
drapion,dark,0,psychic
drapion,poison,1,bug
drapion,poison,1,fairy
drapion,poison,1,fighting
drapion,poison,1,grass
drapion,poison,2,ground
drapion,poison,1,poison
drapion,poison,2,psychic
dratini,dragon,2,dragon
dratini,dragon,1,electric
dratini,dragon,2,fairy
dratini,dragon,1,fire
dratini,dragon,1,grass
dratini,dragon,2,ice
dratini,dragon,1,water
drifblim,flying,1,bug
drifblim,flying,2,electric
drifblim,flying,1,fighting
drifblim,flying,1,grass
drifblim,flying,0,ground
drifblim,flying,2,ice
drifblim,flying,2,rock
drifblim,ghost,1,bug
drifblim,ghost,2,dark
drifblim,ghost,0,fighting
drifblim,ghost,2,ghost
drifblim,ghost,0,normal
drifblim,ghost,1,poison
drifloon,flying,1,bug
drifloon,flying,2,electric
drifloon,flying,1,fighting
drifloon,flying,1,grass
drifloon,flying,0,ground
drifloon,flying,2,ice
drifloon,flying,2,rock
drifloon,ghost,1,bug
drifloon,ghost,2,dark
drifloon,ghost,0,fighting
drifloon,ghost,2,ghost
drifloon,ghost,0,normal
drifloon,ghost,1,poison
drilbur,ground,0,electric
drilbur,ground,2,grass
drilbur,ground,2,ice
drilbur,ground,1,poison
drilbur,ground,1,rock
drilbur,ground,2,water
drowzee,psychic,2,bug
drowzee,psychic,2,dark
drowzee,psychic,1,fighting
drowzee,psychic,2,ghost
drowzee,psychic,1,psychic
druddigon,dragon,2,dragon
druddigon,dragon,1,electric
druddigon,dragon,2,fairy
druddigon,dragon,1,fire
druddigon,dragon,1,grass
druddigon,dragon,2,ice
druddigon,dragon,1,water
ducklett,flying,1,bug
ducklett,flying,2,electric
ducklett,flying,1,fighting
ducklett,flying,1,grass
ducklett,flying,0,ground
ducklett,flying,2,ice
ducklett,flying,2,rock
ducklett,water,2,electric
ducklett,water,1,fire
ducklett,water,2,grass
ducklett,water,1,ice
ducklett,water,1,steel
ducklett,water,1,water
dugtrio,ground,0,electric
dugtrio,ground,2,grass
dugtrio,ground,2,ice
dugtrio,ground,1,poison
dugtrio,ground,1,rock
dugtrio,ground,2,water
